,period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
4527,10/1/2013,10/31/2013,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,,,,,,,110.1955938,0.018925953,0.233456096,,,,,,,4492.414051,-0.039656389,-0.134077524,7643.320167,0.017785125,0.038376286,,,,,,,,,,,,,,,,,,,0.290149997,-0.013345378,-0.13978099,"Phoenix, AZ",38060,1/9/2022 0:00
4528,3/1/2020,3/31/2020,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Condo/Co-op,3,220000.0,0.078431373,0.164021164,210000.0,-0.044151115,0.088082902,199.8933902,0.047723466,0.166650514,196.8174204,-0.024770498,0.072235091,643.0,0.152329749,-0.003100775,552.0,0.097415507,-0.044982699,855.0,0.239130435,0.224928367,1451.0,0.138932496,-0.15393586,2.3,0.0,-0.4,35.0,-4.0,-9.0,0.9863774,0.0013203,0.00966853,0.197511664,0.021884424,0.087434145,0.210199862,0.025741463,-0.059187893,0.342391304,-0.023413865,0.119207913,"Phoenix, AZ",38060,1/9/2022 14:29
4529,8/1/2019,8/31/2019,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Condo/Co-op,3,188900.0,0.021081081,0.111176471,199000.0,0.047368421,0.109098509,180.4315476,0.013078771,0.088959511,187.5231126,0.024539132,0.089282494,552.0,-0.04,-0.103896104,497.0,0.018442623,0.012219959,678.0,0.262569832,0.104234528,1278.0,-0.0015625,-0.036199095,2.3,0.1,0.1,41.0,-7.0,-1.0,0.980983818,0.002818423,0.005582832,0.125,-0.005434783,-0.01461039,0.194053208,-0.035634292,-0.025403805,0.317907445,0.03921892,0.06739828,"Phoenix, AZ",38060,1/9/2022 14:29
4530,4/1/2021,4/30/2021,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,All Residential,-1,383000.0,0.037954444,0.255737705,395000.0,0.026000675,0.274193548,219.8319935,0.045623402,0.271422346,223.0303045,0.029612129,0.252383991,9510.0,-0.021302871,0.399146682,9191.0,-0.014898178,0.417052112,10252.0,0.025405081,0.247353693,9633.0,0.057990115,-0.437784522,1.0,0.1,-1.5,22.0,-4.0,-12.0,1.020562418,0.009080673,0.030674296,0.562355415,0.062303959,0.303417649,0.131215613,0.008206277,-0.089865279,0.453160701,-0.022723544,0.159605351,"Phoenix, AZ",38060,1/9/2022 14:29
4531,6/1/2016,6/30/2016,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,245000.0,0.010309278,0.065680731,250000.0,0.0,0.063829787,129.2817299,0.000657931,0.06410259,132.3175621,-0.00736306,0.073866856,7457.0,0.021227061,0.039303136,5477.0,-0.074362008,0.007913139,7609.0,0.001843318,0.081438317,19891.0,-0.028759766,0.094415406,2.7,-0.1,0.2,49.0,1.0,2.0,0.981582495,0.000391335,0.000204304,0.159313397,-0.006668526,-0.011139565,0.263385451,-0.005901659,-0.004565031,0.263830564,-0.013843933,-0.024722988,"Phoenix, AZ",38060,1/9/2022 14:29
4532,9/1/2014,9/30/2014,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Multi-Family (2-4 Unit),4,166750.0,0.093442623,-0.047142857,164950.0,-0.026556506,-0.017862459,62.06485456,0.372125044,-0.183732701,94.33962264,0.622641509,0.200184077,40.0,0.176470588,-0.215686275,34.0,0.214285714,-0.306122449,64.0,-0.058823529,-0.288888889,254.0,0.011952191,0.114035088,6.4,-1.0,1.9,68.0,-9.0,26.0,0.964303249,0.046539092,0.004741181,0.1,0.041176471,-0.096078431,0.145669291,-0.017677322,-0.038541235,0.235294118,0.021008403,-0.111644658,"Phoenix, AZ",38060,1/9/2022 14:29
4533,11/1/2017,11/30/2017,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Condo/Co-op,3,170000.0,0.096774194,0.214285714,174000.0,-0.033333333,0.0875,159.2501118,0.051050738,0.176091566,164.6476222,-0.023881805,0.07605188,542.0,0.075396825,0.099391481,469.0,-0.026970954,0.130120482,624.0,-0.142857143,0.048739496,1571.0,0.014202711,-0.099713467,2.9,-0.2,-0.6,41.0,2.0,0.0,0.975761984,0.000166761,0.003452857,0.119926199,0.00087858,0.00227914,0.19350732,-0.013077573,0.000957177,0.240938166,-0.061966398,-0.007254605,"Phoenix, AZ",38060,1/9/2022 14:29
4534,12/1/2021,12/31/2021,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,All Residential,-1,,,,,,,,,,,,,8767.132524,-0.031781345,-0.088924456,8426.748472,-0.017259122,-0.075576857,8810.252414,-0.021653701,-0.112013027,8675.245303,-0.052982104,-0.23326044,1.016514507,-0.069002646,-0.217644553,28.47927342,-1.0,-3.0,,,,,,,0.252214024,0.013773948,0.035618316,0.45964415,0.050164817,0.072499798,"Phoenix, AZ",38060,1/9/2022 0:00
4535,7/1/2015,7/31/2015,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,225000.0,-0.021313615,0.071428571,237500.0,0.010638298,0.080527753,120.0090258,-0.012219938,0.05073929,124.2455117,0.008355465,0.073697343,6619.0,-0.077491289,0.145948753,5143.0,-0.053551711,0.31366539,7080.0,0.006253553,0.104007485,17797.0,-0.020797799,-0.155178961,2.7,0.2,-0.9,46.0,-1.0,-2.0,0.980962765,-0.000415427,0.004655583,0.168152289,-0.002300673,0.028609353,0.270551216,0.002600735,-0.029790566,0.291658565,0.003105013,0.026779893,"Phoenix, AZ",38060,1/9/2022 14:29
4536,7/1/2017,7/31/2017,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,Townhouse,13,,,,,,,,,,,,,618.7286689,-0.017825571,0.066260479,,,,,,,1465.108968,-0.007145716,-0.059273865,,,,,,,,,,,,,0.212795147,-0.010957447,-0.005944922,,,,"Phoenix, AZ",38060,1/9/2022 0:00
4537,10/1/2018,10/31/2018,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,,,,,,,152.8272282,0.018118948,0.09082392,,,,,,,5047.215066,-0.038545756,-0.046730754,7266.393742,0.013080176,0.00164756,,,,,,,,,,,,,,,,,,,0.256735821,-0.008637565,-0.024372423,"Phoenix, AZ",38060,1/9/2022 0:00
4538,1/1/2018,1/31/2018,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,Townhouse,13,,,,,,,,,,,,,605.4234744,-0.054838603,-0.009467116,,,,,,,1446.389581,0.010116479,-0.038630871,,,,,,,,,,,,,0.214908613,-0.007494191,-0.008129343,,,,"Phoenix, AZ",38060,1/9/2022 0:00
4539,10/1/2012,10/31/2012,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Multi-Family (2-4 Unit),4,107925.0,-0.09874739,0.47559475,129900.0,0.006976744,0.459550562,27.79337451,-0.170506154,-0.122120914,47.32758621,-0.508615169,0.516087084,46.0,-0.233333333,-0.303030303,46.0,0.642857143,-0.132075472,89.0,0.369230769,0.369230769,242.0,0.075555556,0.047619048,5.3,1.5,1.8,66.0,26.0,24.0,0.949331222,-0.019947404,-0.022036214,0.152173913,-0.164492754,-0.15085639,0.223140496,0.098696051,-0.014954742,0.282608696,-0.110248447,0.09392945,"Phoenix, AZ",38060,1/9/2022 14:29
4540,4/1/2012,4/30/2012,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Multi-Family (2-4 Unit),4,101250.0,0.125,0.416083916,107450.0,0.125720272,0.193888889,26.61183206,-0.359877553,-0.10327879,33.07167841,-0.245117401,-0.106643004,62.0,-0.015873016,-0.088235294,53.0,0.039215686,0.104166667,83.0,0.596153846,0.077922078,168.0,-0.028901734,-0.382352941,2.7,0.0,-1.3,53.0,-4.0,-37.0,0.931747673,-0.028036509,-0.046397488,0.080645161,-0.078084997,-0.228178368,0.113095238,-0.060315167,-0.037640056,0.433962264,0.237883833,0.142295597,"Phoenix, AZ",38060,1/9/2022 14:29
4541,8/1/2012,8/31/2012,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,156949.5,0.01178105,0.357694637,165000.0,0.0,0.270207852,85.77555397,0.009657622,0.350684051,91.88736494,0.013386368,0.318081781,6379.0,0.061750999,-0.141684607,5290.0,0.022419791,-0.056704708,7772.0,0.085626484,-0.015704154,16892.0,0.030565554,-0.197758359,2.6,-0.1,-0.2,36.0,-2.0,-19.0,1.000259574,-4.72e-05,0.013110053,0.352876626,-0.00198356,0.055513871,0.208797064,0.026928965,-0.025103012,0.44536862,0.000645002,0.066802286,"Phoenix, AZ",38060,1/9/2022 14:29
4542,7/1/2018,7/31/2018,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,280000.0,-0.017371469,0.08653473,280000.0,-0.01754386,0.057002643,150.0567324,0.004129634,0.091527583,152.1384791,-0.005455381,0.083078995,7011.0,-0.072005295,0.068424261,5832.0,-0.070893739,0.090297252,6830.0,-0.126598465,0.005891016,15669.0,-0.043698505,-0.095740997,2.2,0.0,-0.4,40.0,0.0,-4.0,0.986215873,0.000113337,0.003105908,0.185850806,-0.001971828,0.011666106,0.267215521,0.00746575,0.00752023,0.265260631,-0.007799748,-0.00693978,"Phoenix, AZ",38060,1/9/2022 14:29
4543,7/1/2015,7/31/2015,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,All Residential,-1,214725.0,-0.005902778,0.079562594,224990.0,0.000400178,0.097512195,119.8910082,-0.010849725,0.059701597,124.5403005,0.009153829,0.078981366,7790.0,-0.080608993,0.16199284,6021.0,-0.060686427,0.308913043,8295.0,-0.000963507,0.102765222,21085.0,-0.023164234,-0.150859812,2.7,0.2,-1.0,47.0,-1.0,-2.0,0.979342055,0.000362706,0.004955268,0.16084724,0.002697824,0.0288365,0.255679393,0.001892041,-0.029367524,0.290317223,0.005137816,0.026621571,"Phoenix, AZ",38060,1/9/2022 14:29
4544,6/1/2019,6/30/2019,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,Townhouse,13,,,,,,,,,,,,,720.6251335,-0.021886401,0.09317101,,,,,,,1308.299193,-0.038659073,-0.054762018,,,,,,,,,,,,,0.251234207,-0.006157117,0.019590058,,,,"Phoenix, AZ",38060,1/9/2022 0:00
4545,10/1/2019,10/31/2019,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,Townhouse,13,,,,,,,,,,,,,679.1851505,-0.014956913,0.099227171,,,,,,,1160.458343,-0.02025564,-0.166336923,,,,,,,,,,,,,0.247532108,-0.00112647,0.009009178,,,,"Phoenix, AZ",38060,1/9/2022 0:00
4546,8/1/2013,8/31/2013,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,197900.0,-0.005502651,0.260915135,208900.0,-0.004764173,0.266060606,107.6144725,0.011001995,0.254605392,111.6382919,0.001002562,0.214947148,5868.0,-0.138325991,-0.0801066,4860.0,-0.085778781,-0.081285444,7741.0,0.062594372,-0.003988677,17210.0,0.077443185,0.01882548,2.9,0.6,0.3,37.0,-1.0,1.0,0.986171543,-6.23e-05,-0.014088031,0.229379686,-0.008358933,-0.12349694,0.27606043,0.027328194,0.067263366,0.342798354,-0.017058681,-0.102570266,"Phoenix, AZ",38060,1/9/2022 14:29
4547,7/1/2021,7/31/2021,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,435000.0,0.011627907,0.298507463,439990.0,0.011471264,0.260716332,234.5537757,0.017735697,0.332379738,234.347181,0.014391556,0.278852028,6853.0,-0.1060527,-0.170138048,6931.0,-0.036692147,0.01806698,8180.0,0.018299515,0.049659951,9166.0,0.111838913,-0.128292915,1.3,0.2,0.0,23.0,2.0,-16.0,1.025116502,-0.005426534,0.032745515,0.597840362,-0.030127287,0.304427913,0.228016583,0.056740503,0.053884391,0.398788054,-0.02803613,0.022759852,"Phoenix, AZ",38060,1/9/2022 14:29
4548,7/1/2019,7/31/2019,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,Townhouse,13,,,,,,,,,,,,,688.6455231,-0.044377595,0.011849504,,,,,,,1235.888062,-0.055347531,-0.082537467,,,,,,,,,,,,,0.251603515,0.000369308,0.010865267,,,,"Phoenix, AZ",38060,1/9/2022 0:00
4549,1/1/2014,1/31/2014,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Multi-Family (2-4 Unit),4,145000.0,-0.09375,0.395069152,155000.0,0.076388889,0.068965517,137.4407583,1.729848039,2.488281838,55.05505506,-0.036369703,-0.010622231,37.0,-0.097560976,-0.195652174,32.0,-0.2,-0.304347826,86.0,0.755102041,0.387096774,280.0,0.138211382,0.37254902,7.6,1.6,3.2,70.0,15.0,14.0,0.951500559,0.0242432,0.013960768,0.108108108,0.034937376,-0.022326675,0.282142857,0.135801394,0.041946779,0.375,0.3,0.201086957,"Phoenix, AZ",38060,1/9/2022 14:29
4550,7/1/2012,7/31/2012,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,All Residential,-1,148000.0,-0.006711409,0.345454545,155000.0,0.013734467,0.291666667,84.52262689,0.008567542,0.33699428,89.8981064,0.018845206,0.30231582,6977.0,-0.139279546,-0.165530439,5944.0,-0.016545334,0.006093433,8329.0,-0.04757004,-0.012917753,19287.0,0.003642608,-0.261685105,2.8,0.4,-0.3,38.0,0.0,-18.0,1.000091782,0.002140512,0.015073725,0.350867135,0.007047742,0.063700528,0.179188054,0.021931458,-0.039431553,0.440948856,-0.028938636,0.09311541,"Phoenix, AZ",38060,1/9/2022 14:29
4551,5/1/2015,5/31/2015,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Multi-Family (2-4 Unit),4,170500.0,0.01007109,0.075709779,174900.0,0.028823529,0.14201763,92.55898367,0.829348577,-0.138243945,118.6310003,0.074361517,0.567731193,36.0,-0.307692308,-0.2,37.0,0.15625,0.057142857,59.0,-0.032786885,-0.078125,211.0,-0.053811659,-0.10212766,5.9,1.6,0.7,77.0,18.0,14.0,0.942425861,-0.018761542,-0.004642393,0.055555556,-0.002136752,-0.1,0.194312796,0.041846428,-0.001431885,0.297297297,0.141047297,0.154440154,"Phoenix, AZ",38060,1/9/2022 14:29
4552,9/1/2019,9/30/2019,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,299000.0,0.011844332,0.083333333,315000.0,0.024390244,0.068158698,159.9996,0.013009516,0.065900536,167.0741646,0.018128277,0.06691596,6499.0,-0.11215847,0.135990212,5416.0,-0.093708166,0.102381437,7107.0,-0.031875766,0.027023121,14088.0,0.006789109,-0.141027986,2.2,0.3,-0.7,39.0,-3.0,-4.0,0.986253195,0.000515164,0.002407972,0.193875981,0.007810407,0.0211789,0.267603634,0.00332864,-0.010550137,0.323855244,0.003574119,0.062304257,"Phoenix, AZ",38060,1/9/2022 14:29
4553,1/1/2021,1/31/2021,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,Townhouse,13,,,,,,,,,,,,,822.778878,0.007319866,0.262381115,,,,,,,907.5541274,-0.084205385,-0.1729443,,,,,,,,,,,,,0.175573217,-0.004755397,-0.060685159,,,,"Phoenix, AZ",38060,1/9/2022 0:00
4554,1/1/2015,1/31/2015,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,All Residential,-1,,,,,,,,,,,,,6203.752525,-0.049498013,0.024594281,4989.809874,0.027576071,-0.004726103,8034.250447,0.009609746,-0.057463114,24166.69165,-0.002773776,-0.063624406,4.02816973,0.230109295,-0.367311819,56.08936851,2.0,5.0,,,,,,,0.250593528,-0.00937724,-0.025132558,0.278877066,-0.000699889,0.017880578,"Phoenix, AZ",38060,1/9/2022 0:00
4555,9/1/2017,9/30/2017,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Townhouse,13,187000.0,0.038888889,0.059490085,200000.0,0.052911432,0.081081081,141.3113495,0.001189228,0.067543013,148.3309169,0.019391199,0.058827106,582.0,-0.099071207,0.134502924,495.0,-0.051724138,0.170212766,698.0,0.005763689,-0.007112376,1326.0,0.041633936,-0.136156352,2.3,0.3,-0.7,37.0,-5.0,-6.0,0.979670567,-0.003215303,0.001361447,0.164948454,-0.008426159,0.036293483,0.208898944,-0.006340647,-0.004130372,0.333333333,0.007662835,0.014184397,"Phoenix, AZ",38060,1/9/2022 14:29
4556,4/1/2012,4/30/2012,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,All Residential,-1,139900.0,0.071652904,0.249107143,149900.0,0.009427609,0.271416455,79.26442613,0.047232681,0.230191963,85.49428402,0.023233696,0.272187012,8284.0,-0.049236773,-0.110490712,6481.0,-0.053177502,-0.053868613,8526.0,-0.030805957,-0.119942197,19568.0,-0.042005287,-0.396384725,2.4,0.1,-1.1,48.0,-5.0,-20.0,0.988693822,0.004320674,0.019316146,0.28416224,0.017663905,0.063610324,0.152851594,-0.039746075,-0.123568913,0.452090727,0.02433324,0.135302406,"Phoenix, AZ",38060,1/9/2022 14:29
4557,11/1/2013,11/30/2013,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,200000.0,0.0,0.20185085,216000.0,-0.017735334,0.2,109.3754808,-0.007442339,0.172716889,116.3009535,-0.005803711,0.168824583,4212.0,-0.173307164,-0.257404795,4000.0,-0.089253188,-0.114456498,6349.0,-0.237632085,-0.061908983,21452.0,0.027886919,0.15637971,5.1,1.0,1.8,46.0,4.0,8.0,0.977559738,-0.003333898,-0.014534049,0.167616334,-0.015700643,-0.122404822,0.26766735,-0.051211423,0.033771604,0.232,-0.036442623,-0.131072836,"Phoenix, AZ",38060,1/9/2022 14:29
4558,3/1/2016,3/31/2016,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,,,,,,,126.446133,0.007853475,0.078786391,,,,,,,5001.556909,0.06015766,0.072481633,7287.337889,-0.027051682,0.059788693,,,,,,,,,,,,,,,,,,,0.28622606,-0.011762274,0.011297604,"Phoenix, AZ",38060,1/9/2022 0:00
4559,6/1/2016,6/30/2016,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,All Residential,-1,232500.0,0.019736842,0.076388889,240000.0,0.00041684,0.067140952,129.7962527,0.004170594,0.070872629,132.7784384,-0.007425591,0.07590771,8766.0,0.017291401,0.034580432,6464.0,-0.076307516,0.008424337,8804.0,-0.017301038,0.060339636,23396.0,-0.038191161,0.083900857,2.7,-0.1,0.2,49.0,1.0,1.0,0.979970552,0.000426935,0.000991203,0.151038102,-0.004932654,-0.007111314,0.25200889,-0.008463874,-0.001778462,0.259436881,-0.018213876,-0.025742526,"Phoenix, AZ",38060,1/9/2022 14:29
4560,2/1/2020,2/29/2020,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,Townhouse,13,,,,,,,,,,,,,700.3298326,0.074508812,0.10987781,,,,,,,1090.636316,-0.006101174,-0.258829987,,,,,,,,,,,,,0.241387179,0.005128804,-0.012309059,,,,"Phoenix, AZ",38060,1/9/2022 0:00
4561,12/1/2018,12/31/2018,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,279900.0,-0.000178603,0.076538462,290000.0,1.72e-05,0.074472027,151.2933138,-0.009785261,0.068018726,157.3216878,0.001608898,0.061438218,5175.0,-0.02560723,-0.107912429,3919.0,-0.136784141,-0.07701366,4652.0,-0.282541641,0.027385159,16574.0,-0.053455168,0.065304024,3.2,-0.1,0.5,48.0,3.0,0.0,0.981445657,-0.001567837,0.000387892,0.140869565,-0.013715259,0.00261754,0.177808616,-0.096206233,0.012684564,0.188568512,-0.03147554,-0.022453626,"Phoenix, AZ",38060,1/9/2022 14:29
4562,11/1/2012,11/30/2012,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Townhouse,13,117950.0,0.028334786,0.44193154,125000.0,0.024590164,0.25,88.75743482,0.0579169,0.393126478,93.51646139,-0.016857375,0.252959327,496.0,0.064377682,0.004048583,383.0,-0.135440181,0.078873239,579.0,-0.126696833,-0.001724138,1555.0,0.029801325,-0.189259645,3.1,-0.1,-0.8,43.0,4.0,-15.0,0.989537009,0.001530776,0.025336901,0.254032258,-0.031375467,0.06779744,0.202572347,-0.003387918,-0.009627861,0.328981723,-0.079596155,-0.028764756,"Phoenix, AZ",38060,1/9/2022 14:29
4563,11/1/2015,11/30/2015,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Multi-Family (2-4 Unit),4,188250.0,0.107352941,0.23442623,212450.0,0.067856245,0.28835658,50.0,-0.364411765,-0.147843531,86.80555556,0.329258597,0.778798331,36.0,-0.333333333,-0.28,43.0,-0.12244898,0.653846154,48.0,-0.36,-0.157894737,195.0,-0.093023256,-0.155844156,5.4,1.4,0.8,52.0,-6.0,-26.0,0.956554252,0.017532259,-0.006371881,0.083333333,-0.009259259,-0.116666667,0.18974359,-0.019558736,0.02957043,0.325581395,-0.062173707,0.056350626,"Phoenix, AZ",38060,1/9/2022 14:29
4564,2/1/2016,2/29/2016,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,Townhouse,13,,,,,,,,,,,,,491.8410151,-0.110537963,0.018228484,,,,,,,1617.686621,0.037973347,-0.008429216,,,,,,,,,,,,,0.211954967,-0.002384694,-0.015794403,,,,"Phoenix, AZ",38060,1/9/2022 0:00
4565,6/1/2020,6/30/2020,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,All Residential,-1,310000.0,0.033677893,0.105583195,325000.0,0.00619195,0.11063648,173.700236,0.014391425,0.096728356,183.0400151,0.021280084,0.124388664,9094.0,0.374131157,-0.008071553,8379.0,0.126815492,0.101340694,8026.0,0.007152717,-0.043954735,13788.0,-0.152081668,-0.272899858,1.5,-1.0,-0.6,42.0,6.0,-1.0,0.989217872,0.001987612,0.004111339,0.237079393,0.023419677,0.060377822,0.197200464,-0.020682815,-0.048593978,0.324024347,0.02695603,0.055228342,"Phoenix, AZ",38060,1/9/2022 14:29
4566,5/1/2020,5/31/2020,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,All Residential,-1,299900.0,-0.016721311,0.071071429,323000.0,0.041935484,0.106164384,171.2359074,-0.009638426,0.075615181,179.2260692,0.006409691,0.103449138,6618.0,-0.026335148,-0.352192639,7436.0,0.146469319,-0.104635762,7969.0,-0.030417326,-0.201182839,16261.0,-0.050951325,-0.211664323,2.5,0.0,0.5,36.0,2.0,-7.0,0.987230261,-0.002657861,0.002845664,0.213659716,-0.045278051,0.044219622,0.217883279,-0.003197613,-0.061798691,0.297068316,0.003512966,0.025424728,"Phoenix, AZ",38060,1/9/2022 14:29
4567,6/1/2020,6/30/2020,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Townhouse,13,232000.0,0.031111111,0.104761905,245000.0,0.010309278,0.139534884,180.7228916,-0.026741111,0.112628111,188.9412448,0.008316443,0.115747772,691.0,0.291588785,-0.081117021,633.0,0.085763293,-0.004716981,624.0,-0.017322835,-0.029548989,1106.0,-0.143962848,-0.112359551,1.6,-0.8,-0.1,41.0,6.0,1.0,0.986368086,0.003633092,0.002498587,0.18813314,-0.013736019,0.031218247,0.211573237,-0.008241005,-0.013145864,0.309636651,0.018041454,-0.017407374,"Phoenix, AZ",38060,1/9/2022 14:29
4568,10/1/2012,10/31/2012,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,160000.0,0.0,0.333333333,179900.0,0.045930233,0.266901408,89.33888616,-0.003149199,0.359172798,98.38829936,0.033558986,0.279047892,5901.0,0.091363048,-0.072169811,5100.0,0.112565445,0.083262532,7811.0,0.089400279,0.015602652,18255.0,0.035392207,-0.142474634,3.1,-0.2,-0.2,38.0,-1.0,-14.0,0.997399384,-0.000254318,0.012020363,0.318081681,-0.002058877,0.023742058,0.238345659,0.030473161,0.008216008,0.394705882,-0.021524484,0.004518966,"Phoenix, AZ",38060,1/9/2022 14:29
4569,3/1/2017,3/31/2017,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,Townhouse,13,,,,,,,,,,,,,659.3106163,0.216018778,0.230823663,,,,,,,1543.959556,0.010482919,-0.036597932,,,,,,,,,,,,,0.219247593,0.000702596,0.002149252,,,,"Phoenix, AZ",38060,1/9/2022 0:00
4570,6/1/2012,6/30/2012,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,,,,,,,84.24546561,0.005616033,,,,,,,,4790.921807,0.01962342,,7205.101425,0.024618646,,,,,,,,,,,,,,,,,,,,0.448083043,0.008398436,,"Phoenix, AZ",38060,1/9/2022 0:00
4571,10/1/2013,10/31/2013,30,metro,-2,38060,t,"Phoenix, AZ metro area",,,AZ,Townhouse,13,,,,,,,,,,,,,449.6814853,-0.095988859,-0.100550471,,,,,,,1714.772752,0.04729503,0.196119173,,,,,,,,,,,,,0.236231852,0.016233601,0.046708002,,,,"Phoenix, AZ",38060,1/9/2022 0:00
4572,11/1/2014,11/30/2014,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Multi-Family (2-4 Unit),4,152500.0,-0.058641975,0.139760837,164900.0,-0.03,0.046984127,58.67467043,-0.178413994,0.126553672,48.80011074,0.110744417,-0.259903534,50.0,0.219512195,0.219512195,26.0,-0.380952381,-0.071428571,57.0,0.075471698,-0.161764706,231.0,-0.017021277,-0.131578947,4.6,-1.1,-1.9,78.0,31.0,33.0,0.962926132,0.017158328,0.017187979,0.2,0.126829268,0.102439024,0.16017316,-0.061103436,-0.046593757,0.269230769,-0.111721612,-0.052197802,"Phoenix, AZ",38060,1/9/2022 14:29
4573,6/1/2013,6/30/2013,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Townhouse,13,140000.0,0.077337437,0.473684211,129900.0,-0.072142857,0.197235023,103.820598,0.076273306,0.409853628,102.8965682,-0.03247919,0.232493206,560.0,-0.15407855,0.035120148,422.0,-0.17578125,0.05764411,578.0,-0.088328076,-0.023648649,1359.0,-0.013071895,0.026435045,2.4,0.3,0.0,46.0,2.0,5.0,0.976967122,-0.002301993,-0.019837344,0.175,-0.003247734,-0.178049908,0.181751288,0.004554483,0.035225608,0.32464455,-0.00348045,-0.136508332,"Phoenix, AZ",38060,1/9/2022 14:29
4574,4/1/2018,4/30/2018,30,metro,-2,38060,f,"Phoenix, AZ metro area",,,AZ,Single Family Residential,6,269000.0,-0.003334568,0.080321285,292000.0,0.010380623,0.081882179,147.8185993,0.00924423,0.088024762,152.8376777,0.002096095,0.075555864,7354.0,-0.048764713,0.034754467,6547.0,0.04601374,0.09922767,8230.0,-0.071106095,0.047207024,17123.0,-0.007994902,-0.116369078,2.3,0.1,-0.4,40.0,-3.0,-6.0,0.984772587,2.63e-05,0.002547344,0.182893663,0.014998178,0.019111477,0.26128599,-0.009034386,0.010537718,0.305788911,-0.010395783,0.023552511,"Phoenix, AZ",38060,1/9/2022 14:29
