zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,Metro,irs_estimated_population
20189,STANDARD,0,Dulles,,,VA,Loudoun County,America/New_York,"571,703",NA,US,38.96,-77.45,DC,9117
20197,STANDARD,0,Waterford,,,VA,Loudoun County,America/New_York,"571,703",NA,US,39.2,-77.63,DC,2460
20199,UNIQUE,1,Dulles,Visa Lottery State Dept,,VA,Loudoun County,America/New_York,571,NA,US,39,-77.45,DC,0
22093,UNIQUE,1,Ashburn,Natl Assn Letter Carriers,,VA,Loudoun County,America/New_York,571,NA,US,39.04,-77.48,DC,0
22709,STANDARD,0,Aroda,,,VA,Madison County,America/New_York,540,NA,US,38.32,-78.24,DC,910
22711,STANDARD,0,Banco,,,VA,Madison County,America/New_York,540,NA,US,38.47,-78.27,DC,119
22715,STANDARD,0,Brightwood,,,VA,Madison County,America/New_York,540,NA,US,38.41,-78.16,DC,1080
22719,STANDARD,0,Etlan,Madison,,VA,Madison County,America/New_York,540,NA,US,38.52,-78.26,DC,280
22721,STANDARD,1,Graves Mill,,,VA,Madison County,America/New_York,540,NA,US,38.39,-78.28,DC,0
22722,STANDARD,0,Haywood,,,VA,Madison County,America/New_York,540,NA,US,38.47,-78.23,DC,176
22723,STANDARD,0,Hood,,,VA,Madison County,America/New_York,540,NA,US,38.35,-78.38,DC,196
22725,STANDARD,0,Leon,,,VA,Madison County,America/New_York,540,NA,US,38.45,-78.15,DC,70
22727,STANDARD,0,Madison,"Banco, Etlan, Graves Mill","Aroda, Aylor, Criglersville, Shelby, Twymans Mill",VA,Madison County,America/New_York,"434,540",NA,US,38.37,-78.25,DC,4910
22730,STANDARD,0,Oakpark,,,VA,Madison County,America/New_York,540,NA,US,38.36,-78.16,DC,151
22731,STANDARD,0,Pratts,,,VA,Madison County,America/New_York,540,NA,US,38.34,-78.26,DC,210
22732,STANDARD,0,Radiant,,,VA,Madison County,America/New_York,540,NA,US,38.31,-78.19,DC,290
22738,STANDARD,0,Rochelle,Uno,,VA,Madison County,America/New_York,540,NA,US,38.29,-78.27,DC,950
22743,STANDARD,0,Syria,,,VA,Madison County,America/New_York,540,NA,US,38.48,-78.32,DC,205
22748,PO BOX,0,Wolftown,,,VA,Madison County,America/New_York,540,NA,US,38.35,-78.34,DC,164
22948,STANDARD,0,Locust Dale,,,VA,Madison County,America/New_York,540,NA,US,38.36,-78.13,DC,230
22989,PO BOX,0,Woodberry Forest,Woodberry For,Wdberry Forst,VA,Madison County,America/New_York,,NA,US,38.29,-78.13,DC,195
20108,PO BOX,0,Manassas,,,VA,Manassas City,America/New_York,571,NA,US,38.74,-77.48,DC,1684
20110,STANDARD,0,Manassas,,,VA,Manassas city,America/New_York,"571,703",NA,US,38.74,-77.48,DC,44240
20113,PO BOX,0,Manassas,Manassas Park,,VA,Manassas City,America/New_York,571,NA,US,38.74,-77.48,DC,188
20109,STANDARD,0,Manassas,"Sudley Spgs, Sudley Springs",,VA,Prince William County,America/New_York,"571,703",NA,US,38.79,-77.53,DC,37490
20111,STANDARD,0,Manassas,Manassas Park,,VA,Prince William County,America/New_York,"571,703",NA,US,38.75,-77.43,DC,36040
20112,STANDARD,0,Manassas,,,VA,Prince William County,America/New_York,"571,703",NA,US,38.66,-77.43,DC,28440
20136,STANDARD,0,Bristow,,,VA,Prince William County,America/New_York,571,NA,US,38.74,-77.55,DC,31270
20143,STANDARD,0,Catharpin,,,VA,Prince William County,America/New_York,571,NA,US,38.84,-77.56,DC,1110
20155,STANDARD,0,Gainesville,,,VA,Prince William County,America/New_York,571,NA,US,38.79,-77.61,DC,36090
20156,PO BOX,0,Gainesville,,,VA,Prince William County,America/New_York,571,NA,US,38.79,-77.61,DC,339
20168,PO BOX,0,Haymarket,,,VA,Prince William County,America/New_York,571,NA,US,38.81,-77.63,DC,269
20169,STANDARD,0,Haymarket,,,VA,Prince William County,America/New_York,"571,703",NA,US,38.88,-77.65,DC,27590
20181,STANDARD,0,Nokesville,,,VA,Prince William County,America/New_York,"571,703",NA,US,38.69,-77.58,DC,9110
20182,PO BOX,0,Nokesville,,,VA,Prince William County,America/New_York,571,NA,US,38.69,-77.58,DC,437
22025,STANDARD,0,Dumfries,Montclair,,VA,Prince William County,America/New_York,"571,703",NA,US,38.6,-77.34,DC,17840
22026,STANDARD,0,Dumfries,Southbridge,,VA,Prince William County,America/New_York,571,NA,US,38.56,-77.3,DC,18850
22125,PO BOX,0,Occoquan,,,VA,Prince William County,America/New_York,571,NA,US,38.68,-77.26,DC,654
22134,STANDARD,0,Quantico,,"Mcb Quantico, Quantico Naval Hospital",VA,Prince William County,America/New_York,571,NA,US,38.52,-77.29,DC,4790
22135,UNIQUE,0,Quantico,,Fbi Academy,VA,Prince William County,America/New_York,571,NA,US,38.52,-77.29,DC,0
22172,STANDARD,0,Triangle,,,VA,Prince William County,America/New_York,"571,703",NA,US,38.54,-77.31,DC,9550
22191,STANDARD,0,Woodbridge,,Wdbg,VA,Prince William County,America/New_York,"571,703",NA,US,38.63,-77.26,DC,68120
22192,STANDARD,0,Woodbridge,"Lake Ridge, Prince William, Prince Wm",,VA,Prince William County,America/New_York,"571,703",NA,US,38.68,-77.31,DC,56250
22193,STANDARD,0,Woodbridge,Dale City,Dalecity,VA,Prince William County,America/New_York,"571,703",NA,US,38.64,-77.35,DC,79970
22194,PO BOX,0,Woodbridge,,,VA,Prince William County,America/New_York,571,NA,US,38.63,-77.26,DC,666
22195,PO BOX,0,Woodbridge,,,VA,Prince William County,America/New_York,571,NA,US,38.63,-77.26,DC,1056
22623,STANDARD,0,Chester Gap,,,VA,Rappahannock County,America/New_York,540,NA,US,38.85,-78.13,DC,620
22627,STANDARD,0,Flint Hill,Huntly,,VA,Rappahannock County,America/New_York,540,NA,US,38.76,-78.1,DC,720
22640,STANDARD,0,Huntly,,,VA,Rappahannock County,America/New_York,540,NA,US,38.8,-78.14,DC,310
22716,STANDARD,0,Castleton,,,VA,Rappahannock County,America/New_York,540,NA,US,38.6,-78.1,DC,720
22740,STANDARD,0,Sperryville,,,VA,Rappahannock County,America/New_York,540,NA,US,38.67,-78.25,DC,1090
22746,STANDARD,0,Viewtown,,,VA,Rappahannock County,America/New_York,540,NA,US,38.63,-78.03,DC,269
22747,STANDARD,0,Washington,,Wash,VA,Rappahannock County,America/New_York,540,NA,US,38.71,-78.15,DC,1010
22749,STANDARD,0,Woodville,,,VA,Rappahannock County,America/New_York,540,NA,US,38.6,-78.17,DC,290
22407,STANDARD,0,Fredericksburg,Fredericksbrg,"Fred, Fredbg, Frederickbg, Frederickbur, Fredericksbg, Fredericksbur",VA,Spotsylvania County,America/New_York,540,NA,US,38.28,-77.58,DC,56890
22408,STANDARD,0,Fredericksburg,Fredericksbrg,"Fred, Fredbg, Frederickbg, Frederickbur, Fredericksbg, Fredericksbur",VA,Spotsylvania County,America/New_York,540,NA,US,38.22,-77.44,DC,29210
22534,STANDARD,0,Partlow,,,VA,Spotsylvania County,America/New_York,"804,540",NA,US,38.08,-77.67,DC,2750
22551,STANDARD,0,Spotsylvania,,,VA,Spotsylvania County,America/New_York,540,NA,US,38.17,-77.7,DC,19000
22553,STANDARD,0,Spotsylvania,Snell,,VA,Spotsylvania County,America/New_York,540,NA,US,38.27,-77.65,DC,15540
22565,PO BOX,0,Thornburg,,,VA,Spotsylvania County,America/New_York,540,NA,US,38.13,-77.52,DC,556
22405,STANDARD,0,Fredericksburg,"Falmouth, Fredericksbrg","Fred, Fredericksbg",VA,Stafford County,America/New_York,540,NA,US,38.31,-77.4,DC,31780
22406,STANDARD,0,Fredericksburg,"Falmouth, Fredericksbrg","Fred, Fredbg, Frederickbg, Frederickbur, Fredericksbg, Fredericksbur",VA,Stafford County,America/New_York,540,NA,US,38.4,-77.54,DC,25040
22430,PO BOX,0,Brooke,Stafford,,VA,Stafford County,America/New_York,540,NA,US,38.37,-77.34,DC,71
22463,PO BOX,0,Garrisonville,,,VA,Stafford County,America/New_York,540,NA,US,38.48,-77.42,DC,348
22471,PO BOX,0,Hartwood,,,VA,Stafford County,America/New_York,540,NA,US,38.39,-77.61,DC,307
22545,PO BOX,0,Ruby,,,VA,Stafford County,America/New_York,540,NA,US,38.5,-77.51,DC,71
22554,STANDARD,0,Stafford,,,VA,Stafford County,America/New_York,540,NA,US,38.42,-77.4,DC,58630
22555,PO BOX,0,Stafford,,,VA,Stafford County,America/New_York,540,NA,US,38.42,-77.4,DC,1083
22556,STANDARD,0,Stafford,,,VA,Stafford County,America/New_York,540,NA,US,38.47,-77.51,DC,27890
22610,STANDARD,0,Bentonville,Browntown,Overall,VA,Warren County,America/New_York,540,NA,US,38.83,-78.31,DC,1850
22630,STANDARD,0,Front Royal,"Lake Frederick, Lk Frederick, Riverton",,VA,Warren County,America/New_York,540,NA,US,38.92,-78.18,DC,29590
22642,STANDARD,0,Linden,,,VA,Warren County,America/New_York,540,NA,US,38.9,-78.07,DC,4300
56901,UNIQUE,0,Parcel Return Service,Prs,Parcel Return Svc,DC,District of Columbia,America/New_York,202,NA,US,38.9,-77.04,DC,0
56902,UNIQUE,0,Parcel Return Service,Prs,Parcel Return Svc,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
56904,UNIQUE,0,Parcel Return Service,Prs,Parcel Return Svc,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
56915,UNIQUE,0,Parcel Return Service,Prs,Parcel Return Svc,DC,District of Columbia,America/New_York,202,NA,US,38.92,-76.99,DC,0
56920,UNIQUE,0,Parcel Return Service,Prs,Parcel Return Svc,DC,District of Columbia,America/New_York,202,NA,US,38.9,-77.04,DC,0
56933,UNIQUE,0,Parcel Return Service,Prs,Parcel Return Svc,DC,District of Columbia,America/New_York,202,NA,US,38.86,-76.99,DC,0
56944,UNIQUE,0,Parcel Return Service,Prs,Parcel Return Svc,DC,District of Columbia,America/New_York,202,NA,US,38.86,-76.99,DC,0
56945,UNIQUE,0,Parcel Return Service,Prs,Parcel Return Svc,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
56950,UNIQUE,0,Parcel Return Service,Prs,Parcel Return Svc,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
56965,UNIQUE,0,Parcel Return Service,Prs,Parcel Return Svc,DC,District of Columbia,America/New_York,202,NA,US,38.89,-77.03,DC,0
56972,UNIQUE,0,Parcel Return Service,Prs,Parcel Return Svc,DC,District of Columbia,America/New_York,202,NA,US,38.86,-76.99,DC,0
